CMS CODE,RO NAME,Zone,MOBILE NO,EMAIL IDS,ADDRESS 
51431NA431,Shree Parshwa Bhairav Petrol Pump,West III,9799981499,," Khasra No:-2944,2945 & 2946 Village:- Limdi, Tehsil  - Sagwara, Dungarpur Dungarpur 314025"
51566NA566,Priyanka Filling Station,West III,9414930521,," Khasra No.3868 Village:Parshurampura, Tehsil: Hurda, Bhilwara Bhilwara 311022"
51414NA414,Jay Kalyan Filling Station,West III,9828037871,," Khasra No. 1168, Village – Joulana, Tehsil – Gadhi, Distt. – Banswara Banswara Banswara 327034"
51537NA537,Shikharji Filing Station,West III,9784850555,," Khasra No.2019/1,2024/1,2025/1,2049/ 2026/1,Village-Khajuriya, Dungarpur Dungarpur 314034"
51580NA580,Wagad Filling Station,West III,9829444362,," Khasra No.811,Village-Baroda, Tehsil – Ghatol, Banswara Banswara 327023"
55920XA920,Sri Satya Venkata Sai Filling Station,South II,9666799199,," Filling Station Sy.No. 535/5B,Pallevada (V), Krishna Krishna 521340"
46025TA025,Dhruv Petroleum,West II,9712011856,," Survey No.430 , Village -Morgar Desalpar Taluka –Bhachau , Distt. –Kutch, Kutch Kutch 370140"
55995XA995,Sri Balaji Agencies,South I,9486677423,," Survey No.98/4b1,Amburpet Village, Vaniambadi Taluk, Velllore Velllore 635701"
55925XA925,KM Fuel Agency,South I,9842311770,," Survey No.5/1, Mangadu Village, (Thakkankulam), Arcot Taluka, Vellore Vellore 632503"
55966XA966,Rama Filling Station,South II,9553373961,," Sy.No.602/3,Pallakadiyam(V), Rajanagaram(M), East Godavari East Godavari 533294"
46538TA538,Nagnath Petroleum,West II,9427950629,," Survey No. 234/3 Paiki 3, Village – Lalavadar, Taluka – Amreli Amreli Amreli 365601"
46549TA549,Suryamukhi Petroleum,West II,9909609569,," Survey No.140,Village–Charkha, Taluka–Babra, Amreli Amreli 365421"
46687TA687,Shri Liral Petroleum,West II,9825590091,," 4, Plot No.7,8,9,10, Village – Khapat, Taluka – Porbandar , Porbandar Porbandar 360579"
46564TA564,Soyaleshwar Petroleum,West II,9913100432,," Survey No.112,Village-Soyal, Taluka-Dhrol, Jamnagar Jamnagar 361210"
46539TA539,Line Petroleum,West II,9825745359,," Survey No. 383/A Paiki 4, Village – Savar Samapadar, Amreli Amreli 364515"
46622TA622,Shree Petroleum,West II,9879799990,," Survey No.328,Village. Bagasara, Taluka. Bagasara, Amreli Amreli 365440"
55770XA770,Sri Sure Filling Station,South II,9885630609,," SY.NO.118/4, KADAPA ROAD,THATICHERLA PANCHAYATHI, HASANAPURAM (V), KOMAROLU ( PRAKASAM PRAKASAM 523356"
46654TA654,Shiv Shakti Filling Station,West I,7009453787,," Survey no.210/2/1,Village-Kusmania, Taluka-Kannod Dewas Dewas 455332"
51449NA449,Choudhary Filling Station,West III,9799061007,," Khasra No. 37/1, 37/2, Village: Morjari, Teshil: Kushalgarh, Banswara Banswara 327801"
51573NA573,Vinod Filling Station,West III,9452106375,," Khasra No.2810/3, Village–Uniyarakhurd, Tonk, Tonk 304503"
55999XA999,Sri Laxmi Vinayaka Filling Station,South II,9542535424,," Survey No:448,Kistapuram Village, Chint alapalem Mandal, Suryapet (Nalgonda) Suryapet (Nalgonda) 508246"
51563NA563,Mishra Filling Station,West III,9694318008,," Khasra No:-1220/1/2 & 1220/1/4, Village:-Lisadiya,Tehsil-Srimadhopur, Sikar Sikar 332712"
51557NA557,Parenna Filling Station,West III,9571820597,," Khasra No.662/3 & 662/4,Village Jhilai, Tehsil-Newai Tonk Tonk 304021"
55978XA978,Selvam Agencies,South I,9443251230,," Survey No.282/2,Salamedu Village, Villupuram Taluk & District, Villupuram Villupuram 605602"
51584NA584,Sarpanch Jharna Filling Station,West III,9799339782,," Khasra No.308 & 847/304,Village-Jharna, Tehsil – Sikrai, Dausa Dausa 303502"
51585NA585,Kamal Filling Station,West III,9672729639,," Khasra No.401,402 & 405/1, Village–Sikrai,Tehsil–Sikrai, Dausa Dausa 303508"
56020XA020,K B Filling Station,South II,9989314683,," Branch at Sy.No: 556, Shameerpet Manda Ranga Reddy Ranga Reddy 500078"
51527NA527,Umaiha Filling Station,West III,8104304305,," Khasra No.470/82,Village-Khanari, Tehsil-Didwana, Nagaur Nagaur 341516"
51581NA581,Shree Shyamdhani Filling Station,West III,9922407000,," Khasra No.818/4/2,Village Jalund, Tehsil -Dataramgarh Sikar Sikar 332601"
55917XA917,Sri Bugga Rameswara Swami,South II,8142020844,," Filling Station Survey No: 1046-1, Kanala village, Kurnool Kurnool 518593"
55990XA990,Nediyam Auto Fuel Station,South I,9884814277,," Sy No:38/7,Nediyam Villgae, Pallipet Taluk, Thiruvallur Thiruvallur 631207"
55991XA991,J M R Fuel Enterprises,South I,9500000385,," Sy.No:75A,76,77,Andarkuppam Main Rd, Venkateswara Nagar Part-4, Thiruvallur Thiruvallur 600052"
46642TA642,Narmada Petroleum,West I,9767238008,," Gat No.182/1,village-Nimgaon Daku, Taluka- Karjat Ahmednagar Ahmednagar 414401"
46521TA521,Bangred Petrolium,West I,9993662749,," Survey No.813 & 814,Village-Bangred, Tehsil–Jawad, Neemuch Neemuch 458220"
55994XA994,Sai Baba Fuels,South I,9884023699,," Plot no 4D/8 (SP) & Plot no 4D/9 (SP), Athipattu, Ambattur Taluka, Chennai Chennai 600058"
46466TA466,Gupta Petroleum,West I,9425003223,," Survey No.-25/2, Village- Nishana Raiyat Taluka-Shahpur, Betul Betul 460440"
55876XA876,Venkateswara Oil Filling Station,South II,9885250451,," Sy.No.1175/C2, Yerramitta Gangavaram (V) Santhanuthalapadu (M), Prakasam Dist. Prakasam Prakasam 523225"
51363NA363,Parth Fuel Junction,West III,9929687761,," Khasra No. 589, Village : Ghotarsi, Tehsil : Pratapgarh, Distt. : Pratapgarh Pratapgarh Pratapgarh 312605"
55975XA975,S Q L S Jagadguru Filling Station,South II,9000367269,," Survey No:436,Kosigi,  Kurnool Kurnool 518313"
51488NA488,B. V. M. Filling Station,West III,9414307319,," Khasra No. 531/2  Village Malakhera Tehsil-Malakhera, Dist. Alwar Alwar, Alwar 301406"
51129NA129,Alankar Filling Station,West III,9414684064,," Khasra No. 909- Plot Number 3, Village: Kishore Nagar, Tehsil: Rajsaman Rajsamand, Rajsamand, 313326"
51592NA592,Poonia Filling Station,West III,9828164759,," Khasra No.1015/1012, Village-Jhadsar Kandhlan, Churu Churu 331304"
56076XA076,Sri Manakula Vinayaga Agencies,South I,8680887744,," Survey No: 81/5A, Noothancheri, Tambaram Taluka, Chennai Chennai 600126"
46710TA710,Aai shri Khodal Petroleum,West II,9726436785,," Survey No.603 Paiki 1/Paiki 1, Village–Bokhira,Taluka–Porbandar, Porbandar Porbandar 360579"
55974XA974,Mahalaxmi Filling Station,South II,9848714916,," Survey No:104E &104AA,Palapnoor Village, Hathnoorra Mandal, Medak Medak 502296"
46537TA537,Swaminarayan Petroleum,West II,9825608050,, Survey No.77 P1/P1 Village : Tori Taluka: Kunkavav Vadiya Amreli Amreli 365480
46561TA561,R K Raghuwanshi Petroleum,West I,9926376345,," Survey No.121/1,Village.Dangora Foot, Taluka-Ashoknagar, Ashoknagar Ashoknagar 473331"
46231TA231,Jai Maa Narmade Dadaji Petrolpump,West I,9826014250,," Survey No. 634/23, Vill-Amarwara Tehsil -Amarwara, Dist. Chhindwara Chhindwara Chhindwara 480221"
55926XA926,Viswanadh Agencies,South II,9440362198,," RS.No. 396, Mainroad, Kanavaram (V), Rajanagaram(M), East Godavari East Godavari 533296"
51543NA543,Shri Bajrang Petroleum,West III,9887562880,," Khasra.748/3,Village-Nagalladi, Tehsil-Amer, jaipur jaipur 303701"
56024XA024,M.P.R Agencies,South I,9751657477,," Survey No: 248/4B, Noothapur Village, Veppanthattai Taluka, Perambalur Perambalur 621117"
51501NA501,Budvar Filling Station,West III,9887278934,," Khasra No. 581 & 579 Village: Budhvar, Tehsil:Bayana, Bharatpur Bharatpur 321405"
55909XA909,Chanakya Filling Station,South II,9848681772,," SY.NO. 2181/A3, N.Mydukur (V), Mydukur (M), Cuddapah Cuddapah 516172"
46562TA562,Shree vishnu Petroleum,West II,9725416655,," Survey No.369(Old Suvey No.178/Paiki 4), Village–Shishang,Taluka-Kalawad, Jamnagar Jamnagar 361162"
46677TA677,Tanvi Petroleum,West II,9909791414,," Survey No.114 P/2 P/2 P/2 P/2, Village:Talaja,Taluka:Talaja, Bhavnagar Bhavnagar 364140"
46166TA166,Uma  Petroleum,West II,9427366927,," Survey No. 295 (Old Survey No. 110), Village Kamalpur (Kha), Taluka Visnagar, Mehsana Mehsana 384001"
46529TA529,Uma Petroleum,West II,7043677879,," Survey No.7, Paiki 3, Village : Suryapratapgadh Amreli Amreli 365450"
46559TA559,Mauli Petroleum,West I,9850147717,," Survey No 63/1,Village Washi, Taluka Karvir, Kolhapur Kolhapur 416001"
46669TA669,K P Sales,West I,9604293867,," Survey No - 1061, Village - Dhondewadi, Taluka - Khatav, Satara Satara 415506"
46661TA661,Trimurti Petroleum,West I,9881594477,," Gat No 664, village-Kuldharan, Taluka- Karjat , Ahmednagar Ahmednagar 414402"
46707TA707,Jaiswal Petroleum,West I,9881382252,," Survey/Gut No:360,Village: Nimbhari, Taluka:Anjangaon Surji, Amravati Amravati 444705"
46694TA694,Satpuda Petroleum,West I,9890546611,," Survey/Gut No:923, Village:Sirasgaon Kasba, Amravati Amravati 444810"
46678TA678,Ma Sherawali Auto L.P.G. Filling St,West I,9826339755,," Survey No.120,Village-Ajijkhedi, ehsil - Mandsaur, Mandsaur Mandsaur 458001"
51565NA565,Esskay Fuels,West III,9414048355,," Khasra No:- 56/1,Village:-Lehana ,NH-8, Tehsil: Bicchiwara, Tehsil: Bicchiwara, Tehsil: Bicchiwara, 314801"
51609NA609,Shree Pushp And Sons,West III,9166601000,," Plot No.47,48 & Khasra No.1054,1058,  to 1066,Village–Shobhagpura, Udaipur Udaipur 313001"
51617NA617,Shri Kanhiya Filling Station,West III,9610739812,," Khasra No.2541,Village-Sewa, Tehsil -Wazirpur Sawai Madhopur Sawai Madhopur 322219"
51582NA582,Shree Khatu Shyam Filling Station,West III,9213819700,," Khasra No.3911/3506,Village-Ramnagar, Tehsil-Viratnagar, Jaipur Jaipur 303108"
51595NA595,Hind Petroleum,West III,8946923444,," Khasra No:-12,13 & 16 Village:- Haro, Tehsil-Ghatol , Banswara Banswara 327023"
51406NA406,Ganga Petroleum,West III,9782417672,," Khasra No. 1074, Village - Dabli, Tehsil - Sayla, Jalore Jalore 343022"
51591NA591,Marwar Kesari Filling Station,West III,9414590420,," Khasra No.427,Village-Aaspura, Tehsil-Kuchaman City, Nagaur Nagaur 341508"
51538NA538,Sangam Filling Station,West III,9414397167,," Khasra No.1172 Mean,Village - Kherot, Tehsil-Pratapgarh, Pratapgarh Pratapgarh 312605"
55689XA689,SRI PARVATHI PETROLEUM,South I,8754901300,," S.NO.395/2H & 395/2I, THIRUVENNAINALLUR VILLAGE, THIRUKOVILUR TALUK, VILLUPURAM VILLUPURAM VILLUPURAM 636809"
55899XA899,Srivenkateswara Agencies,South II,9293556778,," Sy.No. 10/2, I.Pangidi (V), Kovvuru (M),  West Godavari West Godavari 534342"
56016XA016,Ravipati Filling Station,South II,9848537499,," Sy.No.76/1,Main Road,Chilamkur(V), Marripudi  (M), Prakasam Prakasam 523226"
56029XA029,Aashnaw Filling Station,South II,9440635435,," Branch at Sy.No:24 & 25, Jillelguda Village,Saroornagar Mandal, Ranga Reddy Ranga Reddy 500097"
56092XA092,Sri Santhoshimaa Filling Station,South II,9246352799,," Sy.No:329/1,328/1,328/1,327/1, & 453, Santhosimaanagar, Old Safilguda, Medchal (Rangareddy) Medchal (Rangareddy) 500047"
56010XA010,Karthikeya Fuel Station,South II,9573162999,," Sy.No. 364/1B & 364/3A, Pedamiram (V), Kalla (M), West Godavari West Godavari 534237"
56049XA049,Siva Sai Oil Filling Station,South II,9885385555,," Sy.No.313/4, Chimakurthy (V&M),  Prakasam Prakasam 523226"
51135NA135,Rodi Devi Jamana Lal Filling Station,West III,9982179363,," Khasra No. 190/1, 190 me, 191/1, 191 me, Village:Devgaon, Tehsil:Salumber, Udaipur Udaipur 313027"
56007XA007,Godary Enterprises,South II,9440341712,," Sy.No. 814/1A,Pedapadu (V), Pedapadu (M)  West Godavari West Godavari 534437"
56047XA047,Sri Venkata Narasimha Filling Station,South II,8897661544,," S.No.:380-1B, Belamara Palavalasa (Village&P.O), Polaki Mandal, Srikakulam Srikakulam 532430"
56078XA078,Sri Bandi Mutyalamma Filling Statio,South II,9912471987,," Sy.No. 571/3B, Losariguttapadu (V), Bhimavaram (M), West Godavari West Godavari 534239"
56113XA113,Vasanthamm Agencies,South I,9443678530,," Survey No.10/1A & 10/1B, Sirunesalur Village, Veppur Taluk, Cuddalore Cuddalore 606304"
56037XA037,G.T.Agency,South I,9655364231,," Survey No: 109/7, Olaiyanur Village, Ulunderpet Taluka, Villupuram Villupuram 606107"
51589NA589,Shri Bhikam Filling Station,West III,9001586800,," Khasra No.1470/781,Village–User, Tehsil–Nadbai, Bharatpur Bharatpur 321616"
46663TA663,Rajendra Petroleum,West I,9425033998,," Survey No.786/Min-2 & 786/Min-3, Village: Bugaliya, Tehsil: Mandsaur, Mandsaur Mandsaur 458002"
55936XA936,Aditya Agencies,South II,8125329954,," Sy.No. 114/3A, Paluru (V), Attili (M),  West Godavari West Godavari 534134"
56003XA003,Sri Satya Filling Station,South II,9492777735,," Sy. No. 153/2A,Narkedmilli (V), Ankampalem, Atreyapuram Mandal East Godavari East Godavari 533236"
46518TA518,Harsh Petroleum,West II,9879594218,," Survey No: 34 Paiki 5 Vill: Samla Vadana, Taluka: Deodar, Banaskantha Banaskantha 385330"
46708TA708,Karia Petroleums,West II,9727709999,," Survey No.95(199/3/Paiki 5), Village–Vijarkhi,Taluka–Jamnagar, Jamnagar Jamnagar 361110"
46685TA685,Paras Petroleum,West I,9425328011,," Survey No. 2346/2 & 2350/2, Village-Kukdeshwar,Tehsil–Manasa, Neemuch Neemuch 458116"
46688TA688,Shri Sai Petroleum,West II,9825041526,," Survey no. 384,paiki,Village kamboi, Taluka-Chanasma, Patan Patan 384220"
51605NA605,Kavita Filling Station,West III,7426971958,," Khasra No.58/3,Village : Jamuniya, Tehsil : Gangdhar, Jhalawar Jhalawar 326515"
56012XA012,Nikhil Filling Station,South II,9848180307,," S.No:1196/1b2,304/1B, Kadapa patha bypass road ,Ukkayapalli(v) Kadapa Kadapa 516001"
46370TA370,Maruti Petroleum,West II,9624822008,," 242/Paiki 1, Village-Latipur  Taluka-Dhrol, Distt.-Jamnagar, Jamnagar Jamnagar 361220"
56136XA136,Chetanya Fuel Station,South II,9396733345,," Survey No : 578/B, Vadlakonda Village, Jangoan Mandal, Warangal Warangal 506167"
46689TA689,Dwarkesh Petroleum,West II,7567300757,," Survey No: 235 (Old Survey No 86) Village: Kidi,Taluka: Dhansura, Aravalli Aravalli 383310"
51623NA623,Brijwasi Filling Station,West III,9414268234,," Khasra No.167,Village–Darapur, Tehsil–Bharatpur, Bharatpur Bharatpur 321001"
51618NA618,Om Kailash Petroleum,West III,9414547257,," Khasra No.1033/825 & 1035/953, Village-Randhisar,Tehsil-Sujangarh, Churu Churu 331505"
56089XA089,SRK Agencies,South I,9786747186,," Survey No.148/4, Elamanam Village, Manapparai Taluk, Trichy Trichy 621302"
51638NA638,Om Petrol Pump,West III,9610437761,," Khasra No.89/2,Village–Devari, Tehsil–Makrana, Nagaur Nagaur 341505"
56117XA117,Sri Raja Rajeshwari Filling Station,South II,9515451371,," Survey No : 1931/AA, Tekmal Village & Mandal, Medak Medak 502246"
46536TA536,Morlidhar Fuel Station,West II,9925772233,," Survey No. 411 Paiki 2, Village – Dungar Taluka – Rajula, Amreli  Amreli 365560"
46738TA738,Ekalavy Petrol Pump,West II,9768378150,," Survey No.1270/Paiki 2/Paiki 2, Village–Fatehgadh,Taluka–Rapar, Kutch Kutch 370155"
46776TA776,Shree Brahmani Petroleum,West II,9426333956,," Survey No-117(old survey No.396), Village:Mohanpur, Taluka-Talod, Sabarkantha Sabarkantha 383305"
46563TA563,Jalundra Petroleum,West II,9879876690,," Survey No.485/Paiki 4, Village-Khorasa(Gir),Taluka-Maliya, Junagadh Junagadh 363670"
45996TA996,Mangalam Petroleum,West II,7698953936,," Survey No: 81 Paiki 1 , Village: Hadad,Taluka: Danta, Banaskantha, Banaskantha, 385110"
46736TA736,Golhar Petroleum,West I,9822758165,," Gat No 685, village-Karodi, Taluka- Pathardi, Ahmednagar Ahmednagar 414102"
46722TA722,Radhe Krishna Petroleum,West II,9638396277,," Survey No. 20/3,Village–Kanja, Taluka–Vanthali, Junagadh Junagadh 362610"
46742TA742,India Fuels,West I,8103110888,," Khasra No- 474/2/2 ,Village-Ratlam City, Taluka- Ratlam City, Ratlam Ratlam 457001"
56121XA121,Maheshwari Filling Station,South II,9912335001,," Survey no.: 290/C3 ,Yamcha village, Navipet Mandal, Nizamabad Nizamabad 503245"
46374TA374,Kankai Petroleum,West II,9904600900,," 609 (Old Survey no. 450/Paiki 1), Village-Butvadar, Taluka-Jamjodhpur, Jamnagar Jamnagar 360480"
56120XA120,K.G.S.Agency,South I,9787001978,," Survey No:575/2A, Kurusilapattu Village, Vanniyambadi Taluka, Vellore Vellore 635702"
51619NA619,Udai Filling Station,West III,9928015073,," Khasra No.1062,Village–Losal, Tehsil – Dantaramgarh, Sikar Sikar 302025"
51633NA633,Shri Krishna Filling Station,West III,9828015354,," Khasra No.2521/1,Village – Kasba Nagar, Tehsil – Nagar, Bharatpur Bharatpur 321205"
51593NA593,Shree Veer Tejaji Filling Station,West III,9414424765,," Khasra No.973/843/565, Village-Bandhanun Dikhanada, Churu Churu 331403"
56081XA081,Sri Achanteswara Petro Filling,South II,9948196636,," Sy.No. 1282/2, Achanta (V) & (M),  West Godavari West Godavari 534123"
56138XA138,Dilip Enterprises,South I,7010161218,," Sy No:552/1, Vellanoor Village, Avadi Taluk, Greater Chennai, Chennai Greater Chennai 600062"
46662TA662,Shri Mahakal Petroleum,West I,8989049405,," Survey No., 1263/7/Min-2, Village - Bercha  Tehsil - Nagda, Ujjain , Ujjain 456440"
56051XA051,Hanuman Agencies,South II,7204085165,," Sy.No.404/C/1B & 404/D/1A1, Rajupalem (V), Martur (M), Prakasam Prakasam 523301"
51587NA587,Satyram Filling Station,West III,9929155739,," Khsara No.133,Village:Dundapuri, Tehsil:Rajgarh, Alwar Alwar 301410"
46474TA474,Malhara Hills Fuel Station,West I,9822571271,," Survey No.- 277, PH No. 74, Village- Malhara, Taluka- Multai, Betul Betul 460661"
46720TA720,Jaliyan Petroleum,West II,9898663912,," Survey No:302/Paiki 1,Village:Valetva, Taluka: Nadiad Rural Kheda Kheda 388440"
56052XA052,Sri Lakshmi Filling Station,South II,8008700722,," Sy.No.386/2A2A, Gundlapally (V), Nakarikallu (M), Guntur Guntur 522615"
56176XA176,Rukmini Krishna Agencies,South II,9951990333,," Sy.No. 142/5, Koripalle(V), Karapa(M),  East Godavari East Godavari 533462"
46480TA480,Bahubali fuel Stations,West I,9479537368,," Survey No. 13/1/1 Kha Village-Halalpura Taluka-Huzur, Dist. Bhopal, Bhopal Bhopal 462032"
51578NA578,Rukmani Petroleum,West III,9828601164,," Khasra No.589,Village–Tilora, Tehsil–Sayla, Jalore Jalore 343030"
56088XA088,N.S.Agencies,South I,9600056476,," Survey No.144/5, Mondipatty Village, Manaparai Taluk, Trichy Trichy 621306"
56111XA111,Sai Srinivasa Filling Station,South II,9676137994,," Survey no.:100/b/2, Ichoda village and Mandal Adilabad Adilabad 504307"
56090XA090,Shyamala Devi Enterprises,South I,9840500666,," Sy.No: 36/8A, 36/8B, Vepampattu Village, CTH RdThiruvallur Tk, Thiruvallur Thiruvallur 602024"
51021NA021,Swastik Filling Station,West III,9610006309,," Survey No. 3474, Village - Bhabrana,  Tehsil - Salumber, Distt. - Udaipur, Udaipur Udaipur 313605"
51629NA629,G V Filling Station,West III,9982945537,," Khasra No.1035, Village – Bori Jageer, Tehsil –Salumber, Udaipur Udaipur 313038"
51612NA612,Singhal Petroleum,West III,9982318957,," Khasra No.179/2,Village–Jhirana, Tehsil–Piplu, Tonk Tonk 304504"
56174XA174,Sidhi Vinayak Fuel Station,South II,9912909090,," Survey No : 77/AA,78/AA, Chengicherla Village, Ghatkesar Mandal, Vikarabad Vikarabad 501301"
46702TA702,Shree Gajanan Sai Petroleum,West I,9421182500,," Survey No.9/14 & 9/15,Village-Fakirwadi, Taluka-Shirala, Sangli Sangli 415408"
51674NA674,S S  Filling Station,West III,7690802888,," Khasra No. 2625/1640 & 2748/1640, Village – Moyawasa, Tehsil – Garhi, Banswara Banswara 327022"
51667NA667,Naman Enterprises,West III,9982047047,," Khasra No.395 & 420,Village - Todi Kalu, Tehsil – Sajjangarh, Banswara Banswara 327602"
46476TA476,Maa Ashapura Petroleum,West II,9429082800,," Survey No. 64/3, Village- Todiya, Taluka- Nakhatrana, Distt.- Kutch Kutch Kutch 370605"
46761TA761,Rameshwar Petroleum,West II,9725252550,," Survey No.34 Location : Vavdi, Taluka : Dhari, Amreli Amreli 365630"
46664TA664,Sagar Automobiles,West I,9893831641,," Survey No. 192/1, P.H. No. 28, Old bypass Road, (Old Mhow – Jaora Road) Ratlam Ratlam 457001"
56034XA034,N S R Petroleums,South II,9908234388,," Survey No:523/3A2, Kanekal Village and Mandal, Ananthpur Ananthpur 515871"
46770TA770,Shree Dayaram Petroleum,West II,9978940000,," 1095 (Old survey No. 322/1B), Village–Nanadiya, Taluka–Manavadar, Junagadh Junagadh 362625"
46695TA695,Rajendra Fuels,West I,9890061394,," Survey/Gut No:154 Village:Sawli (Datura),Taluka:Achalpur, Amravati Amravati 444808"
51588NA588,Ketan Filling Station,West III,8302001600,," Khasra No.967/128,Village–Dundlod, Tehsil – Nawalgarh, Jhunjhunu Jhunjhunu 333702"
51616NA616,Purohit Filling Station,West III,9828750025,," Khasra No.1345,1347 & 1348, Village:Panotiya,Tehsil:Phuliya Kalan, Bhilwara Bhilwara 311407"
